name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"for_each_good_data/14500/iterations:100",100,199.99,184.3,ns,,,,,
"for_each_good_data/14600/iterations:100",100,198.49,183.7,ns,,,,,
"for_each_good_data/14700/iterations:100",100,201.99,186,ns,,,,,
"for_each_good_data/14800/iterations:100",100,200,184.6,ns,,,,,
"for_each_good_data/14900/iterations:100",100,202.701,185.81,ns,,,,,
"for_each_good_data/15000/iterations:100",100,199.7,184.2,ns,,,,,
"for_each_good_data/15100/iterations:100",100,200.4,185.1,ns,,,,,
"for_each_good_data/15200/iterations:100",100,198.7,184.1,ns,,,,,
"for_each_good_data/15300/iterations:100",100,199.8,185.2,ns,,,,,
"for_each_good_data/15400/iterations:100",100,199.39,184.3,ns,,,,,
"for_each_good_data/15500/iterations:100",100,201.19,187.4,ns,,,,,
"for_each_good_data/15600/iterations:100",100,201,186,ns,,,,,
"for_each_good_data/15700/iterations:100",100,202.1,186.6,ns,,,,,
"for_each_good_data/15800/iterations:100",100,201.8,186.4,ns,,,,,
"for_each_good_data/15900/iterations:100",100,200,183.8,ns,,,,,
"for_each_good_data/16000/iterations:100",100,201.19,185.2,ns,,,,,
"for_each_good_data/16100/iterations:100",100,202.19,186.2,ns,,,,,
"for_each_good_data/16200/iterations:100",100,201.299,186,ns,,,,,
"for_each_good_data/16300/iterations:100",100,200,184.5,ns,,,,,
"for_each_good_data/16400/iterations:100",100,200.8,184.5,ns,,,,,
"for_each_good_data/16500/iterations:100",100,202.19,185.9,ns,,,,,
"for_each_good_data/16600/iterations:100",100,198.899,184.41,ns,,,,,
"for_each_good_data/16700/iterations:100",100,202.49,186.8,ns,,,,,
"for_each_good_data/16800/iterations:100",100,201.09,186.5,ns,,,,,
"for_each_good_data/16900/iterations:100",100,204.39,188.51,ns,,,,,
"for_each_good_data/17000/iterations:100",100,202.9,187.4,ns,,,,,
"for_each_good_data/17100/iterations:100",100,202.9,186.4,ns,,,,,
"for_each_good_data/17200/iterations:100",100,202.5,184.91,ns,,,,,
"for_each_good_data/17300/iterations:100",100,202.9,185.9,ns,,,,,
"for_each_good_data/17400/iterations:100",100,203.8,187.7,ns,,,,,
"for_each_good_data/17500/iterations:100",100,204.8,188,ns,,,,,
"for_each_good_data/17600/iterations:100",100,204.7,187.4,ns,,,,,
"for_each_good_data/17700/iterations:100",100,204.6,186.7,ns,,,,,
"for_each_good_data/17800/iterations:100",100,205.5,188.1,ns,,,,,
"for_each_good_data/17900/iterations:100",100,205.9,187.41,ns,,,,,
"for_each_good_data/18000/iterations:100",100,205.4,188.2,ns,,,,,
"for_each_good_data/18100/iterations:100",100,206.8,188.5,ns,,,,,
"for_each_good_data/18200/iterations:100",100,206.4,188.8,ns,,,,,
"for_each_good_data/18300/iterations:100",100,204.3,187.5,ns,,,,,
"for_each_good_data/18400/iterations:100",100,205.401,186.9,ns,,,,,
"for_each_good_data/18500/iterations:100",100,206.401,188,ns,,,,,
"for_each_good_data/18600/iterations:100",100,205.901,187.31,ns,,,,,
"for_each_good_data/18700/iterations:100",100,207,188.2,ns,,,,,
"for_each_good_data/18800/iterations:100",100,205.9,188.1,ns,,,,,
"for_each_good_data/18900/iterations:100",100,206,188.4,ns,,,,,
"for_each_good_data/19000/iterations:100",100,205.08,187.1,ns,,,,,
"for_each_good_data/19100/iterations:100",100,204.6,187.7,ns,,,,,
"for_each_good_data/19200/iterations:100",100,205.29,187.8,ns,,,,,
"for_each_good_data/19300/iterations:100",100,205.1,187.2,ns,,,,,
"for_each_good_data/19400/iterations:100",100,204.59,189,ns,,,,,
"for_each_good_data/19500/iterations:100",100,203.79,186.8,ns,,,,,
"for_each_good_data/19600/iterations:100",100,203.5,188.61,ns,,,,,
"for_each_good_data/19700/iterations:100",100,204,187.7,ns,,,,,
"for_each_good_data/19800/iterations:100",100,202.89,185.8,ns,,,,,
"for_each_good_data/19900/iterations:100",100,204.6,187.6,ns,,,,,
"for_each_good_data/20000/iterations:100",100,202.8,185.4,ns,,,,,
"for_each_good_data/20100/iterations:100",100,204.7,188.41,ns,,,,,
"for_each_good_data/20200/iterations:100",100,201.79,185.9,ns,,,,,
"for_each_good_data/20300/iterations:100",100,205.4,187.6,ns,,,,,
"for_each_good_data/20400/iterations:100",100,204.8,188.2,ns,,,,,
"for_each_good_data/20500/iterations:100",100,205.3,187.1,ns,,,,,
"for_each_good_data/20600/iterations:100",100,203.9,185.8,ns,,,,,
"for_each_good_data/20700/iterations:100",100,204.9,186.9,ns,,,,,
"for_each_good_data/20800/iterations:100",100,205,188.3,ns,,,,,
"for_each_good_data/20900/iterations:100",100,205.6,189.21,ns,,,,,
"for_each_good_data/21000/iterations:100",100,204.99,188,ns,,,,,
"for_each_good_data/21100/iterations:100",100,206.4,188.3,ns,,,,,
"for_each_good_data/21200/iterations:100",100,205.8,187.8,ns,,,,,
"for_each_good_data/21300/iterations:100",100,205.6,188.3,ns,,,,,
"for_each_good_data/21400/iterations:100",100,206.6,188.1,ns,,,,,
"for_each_good_data/21500/iterations:100",100,206.49,188.5,ns,,,,,
"for_each_good_data/21600/iterations:100",100,205.2,187.61,ns,,,,,
"for_each_good_data/21700/iterations:100",100,207.7,189.2,ns,,,,,
"for_each_good_data/21800/iterations:100",100,206.5,187.7,ns,,,,,
"for_each_good_data/21900/iterations:100",100,207.39,189,ns,,,,,
"for_each_good_data/22000/iterations:100",100,205.69,187.6,ns,,,,,
"for_each_good_data/22100/iterations:100",100,206.3,186.9,ns,,,,,
"for_each_good_data/22200/iterations:100",100,205.3,188.5,ns,,,,,
"for_each_good_data/22300/iterations:100",100,206.19,188.2,ns,,,,,
"for_each_good_data/22400/iterations:100",100,205.5,186.8,ns,,,,,
"for_each_good_data/22500/iterations:100",100,205.9,188.7,ns,,,,,
"for_each_good_data/22600/iterations:100",100,205.8,189.6,ns,,,,,
"for_each_good_data/22700/iterations:100",100,207.9,189,ns,,,,,
"for_each_good_data/22800/iterations:100",100,206.1,187.4,ns,,,,,
"for_each_good_data/22900/iterations:100",100,206.99,188.9,ns,,,,,
"for_each_good_data/23000/iterations:100",100,203.8,186.4,ns,,,,,
"for_each_good_data/23100/iterations:100",100,206.6,189.1,ns,,,,,
"for_each_good_data/23200/iterations:100",100,207.3,189.1,ns,,,,,
"for_each_good_data/23300/iterations:100",100,206.59,188.81,ns,,,,,
"for_each_good_data/23400/iterations:100",100,203.99,186.4,ns,,,,,
"for_each_good_data/23500/iterations:100",100,206.49,189,ns,,,,,
"for_each_good_data/23600/iterations:100",100,202.99,186,ns,,,,,
"for_each_good_data/23700/iterations:100",100,207.4,188.4,ns,,,,,
"for_each_good_data/23800/iterations:100",100,203.5,189.9,ns,,,,,
"for_each_good_data/23900/iterations:100",100,205.99,188.8,ns,,,,,
"for_each_good_data/24000/iterations:100",100,205.19,188.2,ns,,,,,
"for_each_good_data/24100/iterations:100",100,206.8,189.7,ns,,,,,
"for_each_good_data/24200/iterations:100",100,205.1,188.2,ns,,,,,
"for_each_good_data/24300/iterations:100",100,210.38,192.7,ns,,,,,
"for_each_good_data/24400/iterations:100",100,204.4,187.8,ns,,,,,
"for_each_good_data/24500/iterations:100",100,207.69,188.8,ns,,,,,
"for_each_good_data/24600/iterations:100",100,205.59,188.1,ns,,,,,
"for_each_good_data/24700/iterations:100",100,206.489,188,ns,,,,,
"for_each_good_data/24800/iterations:100",100,203.901,190.2,ns,,,,,
"for_each_good_data/24900/iterations:100",100,208.19,189.7,ns,,,,,
"for_each_good_data/25000/iterations:100",100,204.8,188.4,ns,,,,,
"for_each_good_data/25100/iterations:100",100,209.1,186.4,ns,,,,,
"for_each_good_data/25200/iterations:100",100,205.79,188.7,ns,,,,,
"for_each_good_data/25300/iterations:100",100,209.6,189.3,ns,,,,,
"for_each_good_data/25400/iterations:100",100,209.8,190.9,ns,,,,,
"for_each_good_data/25500/iterations:100",100,210.19,191.4,ns,,,,,
"for_each_good_data/25600/iterations:100",100,208.5,190.2,ns,,,,,
"for_each_good_data/25700/iterations:100",100,211.8,191.2,ns,,,,,
"for_each_good_data/25800/iterations:100",100,209.5,190.5,ns,,,,,
"for_each_good_data/25900/iterations:100",100,210.69,192,ns,,,,,
"for_each_good_data/26000/iterations:100",100,208.7,190.8,ns,,,,,
"for_each_good_data/26100/iterations:100",100,210.3,189,ns,,,,,
"for_each_good_data/26200/iterations:100",100,206.69,188,ns,,,,,
"for_each_good_data/26300/iterations:100",100,208.001,188.5,ns,,,,,
"for_each_good_data/26400/iterations:100",100,206.4,187.9,ns,,,,,
"for_each_good_data/26500/iterations:100",100,208.3,189.41,ns,,,,,
"for_each_good_data/26600/iterations:100",100,204.79,189.2,ns,,,,,
"for_each_good_data/26700/iterations:100",100,207.5,188,ns,,,,,
"for_each_good_data/26800/iterations:100",100,206.29,187.5,ns,,,,,
"for_each_good_data/26900/iterations:100",100,205.9,187.81,ns,,,,,
"for_each_good_data/27000/iterations:100",100,206.5,188.6,ns,,,,,
"for_each_good_data/27100/iterations:100",100,207.5,188.4,ns,,,,,
"for_each_good_data/27200/iterations:100",100,207,188.7,ns,,,,,
"for_each_good_data/27300/iterations:100",100,208.101,188.6,ns,,,,,
"for_each_good_data/27400/iterations:100",100,206.3,189.1,ns,,,,,
"for_each_good_data/27500/iterations:100",100,208,189.1,ns,,,,,
"for_each_good_data/27600/iterations:100",100,204.799,187.9,ns,,,,,
"for_each_good_data/27700/iterations:100",100,209.3,189.9,ns,,,,,
"for_each_good_data/27800/iterations:100",100,209.2,191.5,ns,,,,,
"for_each_good_data/27900/iterations:100",100,208.2,190.1,ns,,,,,
"for_each_good_data/28000/iterations:100",100,207.8,190,ns,,,,,
"for_each_good_data/28100/iterations:100",100,209.8,191.1,ns,,,,,
"for_each_good_data/28200/iterations:100",100,208.6,189.7,ns,,,,,
"for_each_good_data/28300/iterations:100",100,208.7,188.91,ns,,,,,
"for_each_good_data/28400/iterations:100",100,207.9,188.9,ns,,,,,
"for_each_good_data/28500/iterations:100",100,209.6,190.1,ns,,,,,
"for_each_good_data/28600/iterations:100",100,207.19,189.2,ns,,,,,
"for_each_good_data/28700/iterations:100",100,209.4,189.9,ns,,,,,
"for_each_good_data/28800/iterations:100",100,207,189.2,ns,,,,,
"for_each_good_data/28900/iterations:100",100,209.6,189.8,ns,,,,,
"for_each_good_data/29000/iterations:100",100,207.59,188.9,ns,,,,,
"for_each_good_data/29100/iterations:100",100,210.1,190.4,ns,,,,,
"for_each_good_data/29200/iterations:100",100,208.6,188.9,ns,,,,,
"for_each_good_data/29300/iterations:100",100,209.691,190.4,ns,,,,,
"for_each_good_data/29400/iterations:100",100,208.69,189.6,ns,,,,,
"for_each_good_data/29500/iterations:100",100,207.89,187.7,ns,,,,,
"for_each_good_data/29600/iterations:100",100,208.09,189.7,ns,,,,,
"for_each_good_data/29700/iterations:100",100,209.7,189.6,ns,,,,,
"for_each_good_data/29800/iterations:100",100,207.2,187.7,ns,,,,,
"for_each_good_data/29900/iterations:100",100,208.89,188.6,ns,,,,,
"for_each_good_data/30000/iterations:100",100,206.789,188,ns,,,,,
"for_each_good_data/30100/iterations:100",100,207.7,189.8,ns,,,,,
"for_each_good_data/30200/iterations:100",100,209.4,189.1,ns,,,,,
"for_each_good_data/30300/iterations:100",100,217.881,192.61,ns,,,,,
"for_each_good_data/30400/iterations:100",100,207.3,187.9,ns,,,,,
"for_each_good_data/30500/iterations:100",100,208.6,189.3,ns,,,,,
